SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Predicted_Churn,CustomerID
0,1,1,4.07753744390572,1,1,0,1,0,1,1,0,1,4.5612182984589085,1,0,1,0,1,0,0,0,3571-DPYUH
0,0,1,1.6094379124341003,1,0,1,0,0,0,0,0,0,3.9189986191645714,0,0,0,0,0,1,0,0,2391-SOORI
0,1,1,3.332204510175204,1,0,0,0,0,0,0,0,1,3.070375816549757,0,1,1,0,0,0,1,0,8763-KIAFH
0,1,1,4.04305126783455,1,1,1,1,1,1,1,1,0,4.760891060984867,1,0,0,1,0,0,1,0,1741-WTPON
0,1,1,4.04305126783455,1,0,0,0,0,0,0,0,0,3.0469005601283903,0,1,0,1,0,0,1,0,8129-GMVGI
0,1,1,4.219507705176107,1,1,0,0,0,0,0,0,0,3.2445435716167785,0,1,0,1,0,0,0,0,6857-TKDJV
0,0,0,3.1780538303479458,1,0,0,0,0,0,1,1,1,4.188138441508461,0,0,1,0,0,0,0,0,0895-LMRSF
0,1,1,4.1588830833596715,1,0,0,1,1,0,0,0,1,4.398146016553765,1,0,0,0,1,0,0,0,2796-UUZZO
0,1,0,2.772588722239781,1,1,0,0,1,1,1,1,1,4.648708488002574,1,0,0,0,0,1,0,0,4298-OYIFC
0,0,0,4.204692619390966,1,1,1,1,1,1,0,0,0,4.244917420701475,0,0,0,1,0,0,0,0,3948-KXDUF
0,1,1,4.290459441148391,1,1,1,1,0,1,1,0,0,4.3247946887187485,0,0,0,1,0,0,1,0,0562-FGDCR
0,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,4.26689632742025,1,0,0,0,0,0,1,0,4029-HPFVY
0,0,0,3.4965075614664802,1,0,0,0,0,0,1,1,1,4.18737942818929,0,0,1,0,0,0,0,0,0484-FFVBJ
0,0,0,1.791759469228055,1,1,0,0,0,0,1,1,1,4.552823705615882,1,0,0,0,0,0,1,0,5380-AFSSK
0,0,0,3.58351893845611,1,1,0,0,0,0,0,0,0,3.3032169733019514,0,1,1,0,0,0,0,0,3506-OVLKD
0,1,1,4.0943445622221,1,0,0,0,0,0,0,0,0,3.0373539482448106,0,1,0,1,0,0,1,0,8711-LOBKY
0,1,1,4.248495242049359,1,1,0,0,0,1,1,1,1,4.608664075242347,1,0,0,1,0,1,0,0,4419-UJMUS
0,1,1,2.6390573296152584,1,0,1,0,1,0,0,1,1,4.161224091061645,0,0,0,0,0,0,1,0,6366-XIVKZ
1,0,0,4.060443010546419,0,0,0,1,1,0,1,1,1,4.02535169073515,0,0,0,0,0,1,0,0,7733-UDMTP
0,1,0,3.912023005428146,1,0,0,0,0,0,0,0,0,3.077312260546414,0,1,1,0,1,0,0,0,8430-TWCBX
0,1,1,2.0794415416798357,1,0,0,0,0,0,0,0,0,3.0373539482448106,0,1,0,1,0,0,1,0,8314-HTWVE
0,0,0,4.0943445622221,1,1,0,1,1,1,1,1,1,4.721618998631338,1,0,0,0,0,1,0,0,6168-YBYNP
0,1,1,3.8918202981106265,1,1,0,0,0,0,0,0,0,3.2007118542405295,0,1,0,1,0,0,1,0,4779-ZGICK
0,0,0,2.5649493574615367,1,0,0,1,0,0,0,1,1,4.449685283147696,1,0,0,0,0,1,0,0,7517-LDMPS
0,0,0,1.6094379124341003,1,1,0,0,0,0,0,0,1,4.344454561766125,1,0,0,0,0,1,0,0,8443-ZRDBZ
0,1,1,4.127134385045092,1,0,0,0,0,0,0,0,0,3.0633909220278057,0,1,1,0,0,0,1,0,6248-BSHKG
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.022860940942244,0,1,0,0,0,0,1,0,2866-IKBTM
0,0,0,3.4011973816621555,1,1,0,0,1,0,1,1,1,4.601162164590552,1,0,0,0,1,0,0,0,8949-JTMAY
1,1,1,4.290459441148391,1,1,1,1,1,1,1,1,1,4.760034896549007,1,0,0,1,1,0,0,0,8606-CIQUL
1,1,0,3.4965075614664802,1,1,0,0,0,0,1,0,1,4.465333240800292,1,0,0,0,1,0,0,0,5307-DZCVC
0,0,0,2.995732273553991,1,0,0,0,1,1,1,0,0,4.5103099049641315,1,0,0,0,0,0,1,0,2139-FQHLM
0,0,0,0.6931471805599453,1,1,0,0,0,0,1,1,0,4.57109620565434,1,0,0,0,0,0,1,0,6857-VWJDT
0,1,0,3.828641396489095,1,1,0,1,1,0,1,1,1,4.689051669968793,1,0,0,0,0,0,0,0,1833-TCXKK
1,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,1,3.265759410767051,0,0,0,0,0,1,0,0,1768-ZAIFU
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,2.998229153752578,0,1,0,0,0,0,1,0,1015-OWJKI
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.0469005601283903,0,1,0,0,0,0,1,0,8749-CLJXC
0,0,0,3.8918202981106265,1,1,1,0,0,1,0,1,1,4.5685062016165,1,0,0,0,0,1,0,0,4724-WXVWF
0,1,1,3.9318256327243257,1,1,0,1,1,1,1,1,1,4.444414407108697,0,0,1,0,1,0,0,0,1136-XGEQU
0,0,0,4.1588830833596715,1,1,1,1,1,1,0,0,0,4.2456340097683265,0,0,1,0,0,0,0,0,9968-FFVVH
0,0,0,4.060443010546419,1,1,1,1,1,0,1,1,1,4.735759755691693,1,0,0,1,0,0,0,0,5236-PERKL
0,1,0,3.7612001156935624,1,1,0,0,0,0,0,0,0,3.2676659890376327,0,1,0,1,0,1,0,0,8098-TDCBU
0,0,0,2.9444389791664403,1,1,0,0,0,0,0,0,0,4.319486116198983,1,0,0,0,0,0,1,0,3094-JOJAI
0,0,0,3.1780538303479458,1,1,0,0,0,1,1,1,1,4.314149212270796,0,0,1,0,0,0,1,0,8970-ANWXO
0,0,0,4.219507705176107,0,0,0,0,1,1,1,1,1,3.996364153861897,0,0,0,0,1,0,0,0,3896-RCYYE
0,1,1,3.8918202981106265,1,0,0,0,0,0,0,0,0,3.022860940942244,0,1,0,1,0,0,1,0,2230-XTUWL
0,0,1,0.6931471805599453,1,0,1,0,0,0,0,0,0,3.955082494888593,0,0,0,0,0,0,1,0,9537-VHDTA
0,0,0,1.9459101490553132,1,1,0,0,0,0,0,0,1,4.3154861108656375,1,0,0,0,0,0,1,0,8873-GLDMH
0,0,0,2.5649493574615367,1,0,0,1,0,1,0,0,1,4.00277736869661,0,0,0,0,0,0,1,0,6898-MDLZW
0,0,0,4.02535169073515,1,1,0,0,0,0,0,0,1,4.3054155323020415,1,0,0,0,0,1,0,0,2101-RANCD
0,0,0,4.110873864173311,1,1,0,1,1,0,1,1,0,4.660604892876192,1,0,0,1,0,1,0,0,2001-EWBQU
0,1,0,4.276666119016055,1,0,0,0,0,0,0,0,0,3.084200921541599,0,1,1,0,0,1,0,0,5324-KTGCG
0,0,1,3.7376696182833684,1,0,1,1,1,1,1,1,1,4.719837260966218,1,0,0,1,0,1,0,0,5514-YQENT
0,1,0,3.9889840465642745,0,0,0,1,1,1,1,1,1,4.118223836012044,0,0,1,0,0,1,0,0,2794-XIMMO
0,0,0,3.258096538021482,0,0,0,0,1,1,1,1,0,4.01096295328305,0,0,1,0,0,1,0,0,8409-WQJUX
0,0,1,2.995732273553991,1,0,0,0,0,0,0,0,1,3.044522437723423,0,1,0,0,0,1,0,0,3011-WQKSZ
0,1,0,4.248495242049359,1,0,0,1,0,0,1,1,1,4.57109620565434,1,0,1,0,1,0,0,0,8905-IAZPF
0,0,0,3.091042453358316,1,1,0,0,0,0,0,1,1,4.443827035579329,1,0,0,0,0,1,0,0,5628-FCGYG
0,0,0,4.2626798770413155,1,0,1,0,1,1,1,1,0,4.389498649512583,0,0,0,1,0,0,0,0,7560-QJAVJ
0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.849083205654272,0,0,0,0,0,0,1,0,5103-MHMHY
0,0,1,1.3862943611198906,1,0,1,0,0,1,0,1,1,4.182050142641207,0,0,0,0,0,0,0,0,5630-AHZIL
0,0,0,3.6635616461296463,1,0,0,0,0,0,0,0,0,3.0469005601283903,0,1,1,0,0,0,1,0,5380-XPJNZ
0,0,0,2.6390573296152584,1,1,0,1,1,1,0,0,0,4.504244267398131,1,0,0,0,0,1,0,0,3374-LXDEV
0,1,1,2.5649493574615367,1,0,0,0,0,0,0,0,0,3.0301337002713233,0,1,0,1,0,0,1,0,5442-PPTJY
0,0,0,2.6390573296152584,1,1,1,0,0,0,0,0,1,4.394449154672439,1,0,0,0,1,0,0,0,1346-UFHAX
0,0,0,3.7612001156935624,1,0,1,1,1,0,0,0,0,4.105119635390059,0,0,0,0,0,0,0,0,5236-XMZJY
0,0,0,3.367295829986474,1,1,1,1,0,0,0,1,1,4.5591262474866845,1,0,0,0,1,0,0,0,1481-ZUWZA
0,0,0,2.8903717578961645,1,0,0,0,0,0,0,0,1,3.027715319407042,0,1,1,0,0,0,0,0,8573-JGCZW
0,0,1,3.970291913552122,1,1,0,0,0,0,0,0,0,3.2809112157876537,0,1,0,1,1,0,0,0,0463-TXOAK
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,0,3.0469005601283903,0,1,0,0,0,0,1,0,7096-UCLNH
0,0,0,2.4849066497880004,1,0,0,0,0,0,0,0,0,3.0587070727153796,0,1,0,0,0,0,0,0,9256-JTBNZ
0,0,0,3.8501476017100584,0,0,0,1,0,0,0,0,0,3.4436180975461075,0,0,0,0,0,0,0,0,1322-AGOQM
0,0,0,4.290459441148391,1,1,1,1,1,1,1,1,0,4.532599493153256,0,0,0,1,0,0,0,0,2990-IAJSV
0,1,1,4.143134726391533,1,1,0,0,0,0,1,1,1,4.268997904375876,0,0,0,0,1,0,0,0,2294-DMMUS
0,1,1,2.1972245773362196,1,0,0,0,0,1,1,1,1,4.242045918369452,0,0,0,0,0,1,0,0,3780-YVMFA
1,1,0,2.8903717578961645,1,1,0,0,1,0,1,1,1,4.619566066271823,1,0,0,0,1,0,0,0,7029-RPUAV
0,0,0,3.367295829986474,1,1,0,0,0,1,0,0,1,4.023564380161053,0,0,0,0,1,0,0,0,2155-AMQRX
0,0,0,0.6931471805599453,1,1,0,1,0,0,0,0,1,4.383899879055562,1,0,0,0,0,1,0,0,7493-TPUWZ
1,1,0,3.5553480614894135,1,1,0,1,1,0,0,1,1,4.55650501400681,1,0,0,0,0,1,0,0,8621-MNIHH
0,1,1,3.258096538021482,1,0,0,1,1,0,1,0,1,4.501474949649326,1,0,0,0,0,0,0,0,5419-KLXBN
1,1,1,4.189654742026425,1,1,0,1,1,0,1,1,1,4.6862892372728835,1,0,1,0,0,1,0,0,5336-UFNZP
0,0,0,0.6931471805599453,1,0,0,0,0,1,0,0,1,3.9740583963475986,0,0,0,0,0,1,0,0,4678-DVQEO
0,0,0,1.0986122886681098,1,0,0,0,0,0,0,0,0,3.075005454448499,0,1,0,0,0,0,1,0,2839-RFSQE
1,1,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,4.268997904375876,1,0,0,0,0,0,1,0,0390-DCFDQ
0,1,1,4.007333185232471,1,1,0,1,0,1,1,1,1,4.665324108807838,1,0,1,0,0,1,0,0,7722-CVFXN
0,1,1,3.5553480614894135,1,1,0,1,0,0,1,1,1,4.592084946439436,1,0,0,0,0,0,0,0,4947-DSMXK
0,0,0,3.6888794541139363,1,0,0,0,1,1,0,0,1,4.399989335048054,1,0,0,1,0,1,0,0,7666-WKRON
0,1,0,4.290459441148391,1,0,0,0,0,0,0,0,0,3.0106208860477417,0,1,0,1,1,0,0,0,5787-KXGIY
0,1,1,3.1780538303479458,1,0,0,0,0,0,0,0,1,3.027715319407042,0,1,0,1,0,0,1,0,8143-ETQTI
0,0,0,2.4849066497880004,1,0,0,0,0,0,0,0,0,3.0633909220278057,0,1,0,1,0,0,1,0,6698-OXETB
0,0,0,3.258096538021482,1,1,0,1,1,1,1,1,0,4.699570861409576,1,0,0,1,0,1,0,0,4016-BJKTZ
0,1,0,1.9459101490553132,1,1,0,1,1,0,1,1,1,4.666265285347902,1,0,0,0,0,1,0,0,4587-VVTOX
0,1,0,4.290459441148391,1,1,0,0,0,0,0,0,0,3.2733640101522705,0,1,0,1,0,0,1,0,4312-KFRXN
0,1,1,4.290459441148391,1,1,0,0,0,0,0,0,0,3.258096538021482,0,1,0,1,0,0,0,0,8224-KDLKN
0,0,0,2.5649493574615367,1,1,0,0,0,1,0,0,1,4.388878109622984,1,0,0,0,1,0,0,0,2694-CIUMO
1,1,0,4.04305126783455,1,1,1,1,1,1,0,0,1,4.240607069200353,0,0,1,0,1,0,0,0,5820-PTRYM
0,1,0,3.4657359027997265,1,0,0,1,0,0,0,1,1,4.440884991680235,1,0,0,0,0,0,0,0,0410-IPFTY
0,1,1,2.833213344056216,1,1,0,1,0,0,0,0,1,4.393831680123644,1,0,0,0,1,0,0,0,4828-FAZPK
1,0,0,1.6094379124341003,1,0,0,0,0,0,0,0,0,3.0469005601283903,0,1,0,0,0,0,1,0,1855-CFULU
0,1,1,4.248495242049359,1,0,0,0,0,0,0,0,1,3.0610517396746335,0,1,1,0,1,0,0,0,1085-LDWAM
0,1,1,3.784189633918261,1,0,1,0,1,1,1,1,1,4.383899879055562,0,0,0,1,1,0,0,0,5318-YKDPV
1,1,0,4.127134385045092,1,1,0,1,1,0,1,1,1,4.657762636107262,1,0,1,0,1,0,0,0,7124-UGSUR
1,1,0,4.276666119016055,1,1,0,0,0,0,0,0,0,3.2523106009544382,0,1,0,1,0,0,0,0,3836-FZSDJ
0,1,1,4.07753744390572,1,0,0,0,0,0,0,0,1,3.022860940942244,0,1,1,0,0,1,0,0,0788-DXBFY
0,1,1,3.828641396489095,1,1,1,1,0,0,1,1,1,4.664853188149265,1,0,0,0,0,1,0,0,9408-HRXRK
1,1,1,4.127134385045092,1,1,0,0,1,0,1,0,1,4.192680462942962,0,0,1,0,0,1,0,0,5446-DKWYW
0,0,0,3.4011973816621555,1,0,0,0,0,0,1,0,1,4.380775852772229,1,0,0,0,0,1,0,0,6311-UEUME
0,1,0,4.290459441148391,1,1,1,1,1,0,1,1,1,4.705467907303455,1,0,0,1,0,1,0,0,0536-ACXIP
1,1,0,3.784189633918261,1,0,0,1,1,0,1,1,1,4.620551288026394,1,0,1,0,0,0,0,0,1217-VASWC
0,0,0,2.3978952727983707,1,0,0,0,1,1,0,0,0,4.0118683403978626,0,0,0,0,0,1,0,0,3604-WLABM
0,0,0,3.295836866004329,1,0,0,1,1,0,0,0,1,4.0439280763080845,0,0,1,0,0,0,1,0,6933-FHBZC
0,1,0,4.276666119016055,1,1,0,1,1,0,1,1,1,4.664853188149265,1,0,0,1,0,0,0,0,5360-LJCNJ
0,0,0,3.367295829986474,1,0,1,1,0,1,0,0,1,4.109233174715851,0,0,1,0,0,1,0,0,5753-QQWPW
0,0,0,1.0986122886681098,0,0,1,1,0,0,0,1,1,3.775057150354989,0,0,0,0,0,1,0,0,7881-EVUAD
0,0,0,3.295836866004329,0,0,1,1,0,0,0,1,1,3.8210036070409776,0,0,0,0,0,0,0,0,4524-QCSSM
0,1,0,3.5263605246161616,1,0,1,1,0,1,0,0,1,4.127940511650616,0,0,0,1,0,0,1,0,6603-YRDCJ
0,0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,4.334672938290411,1,0,0,0,0,1,0,0,9940-RHLFB
0,1,1,4.2626798770413155,1,1,1,1,0,0,1,1,1,4.6732960150356915,1,0,0,0,0,1,0,0,5804-HYIEZ
0,0,1,3.2188758248682006,1,0,0,0,0,0,0,0,0,3.0325462466767075,0,1,0,1,0,0,1,0,4335-UPJSI
0,0,0,4.110873864173311,1,1,1,1,1,1,1,1,1,4.767289035464526,1,0,1,0,1,0,0,0,3680-CTHUH
0,0,0,2.5649493574615367,1,1,0,1,1,0,1,1,1,4.679349584162343,1,0,0,0,0,1,0,0,2027-FECZV
0,1,1,2.5649493574615367,1,0,0,0,1,0,1,0,1,4.083452121055677,0,0,0,0,1,0,0,0,9089-UOWJG
0,0,0,3.713572066704308,1,1,0,0,0,0,0,1,0,4.440884991680235,1,0,0,0,0,0,0,0,9812-GHVRI
0,0,0,1.3862943611198906,1,0,0,0,0,0,1,0,1,4.01096295328305,0,0,0,0,0,1,0,0,0988-JRWWP
0,1,0,4.276666119016055,1,1,1,1,1,0,1,0,1,4.605170185988092,1,0,0,1,0,1,0,0,1545-JFUML
0,1,1,3.970291913552122,1,0,0,0,0,0,0,0,1,3.084200921541599,0,1,1,0,1,0,0,0,5266-PFRQK
0,1,1,4.060443010546419,1,0,0,0,0,0,0,0,0,3.079613757534693,0,1,0,1,0,0,1,0,8727-JQFHV
0,1,1,3.091042453358316,1,1,1,0,0,0,1,1,1,4.3425058765115985,0,0,1,0,0,0,0,0,4700-UBQMV
0,0,0,3.9512437185814275,1,1,0,0,0,0,0,0,1,3.242592351485517,0,1,1,0,0,0,0,0,5313-FPXWG
0,1,1,3.091042453358316,1,1,0,1,1,0,1,1,0,4.657762636107262,1,0,0,0,0,1,0,0,0654-HMSHN
0,1,0,3.713572066704308,1,1,1,0,1,0,1,1,0,4.670489652108734,1,0,1,0,0,0,0,0,3858-XHYJO
0,0,0,3.332204510175204,1,0,0,0,0,0,0,0,0,3.0492730404820207,0,1,1,0,0,0,0,0,2150-OEGBV
1,0,0,4.248495242049359,1,0,0,0,0,0,0,0,0,3.0587070727153796,0,1,0,1,1,0,0,0,7515-LODFU
0,0,0,4.248495242049359,1,1,0,1,0,1,1,1,1,4.665324108807838,1,0,1,0,0,0,0,0,5440-VHLUL
0,0,0,4.143134726391533,1,0,1,0,0,1,0,1,1,4.191168746857641,0,0,0,1,0,0,1,0,1221-GHZEP
0,1,1,4.2626798770413155,1,1,0,1,0,0,1,1,0,4.598145571051127,1,0,0,1,0,0,0,0,6797-LNAQX
1,1,0,4.290459441148391,1,1,0,1,1,1,1,0,0,4.36118596880203,0,0,0,1,1,0,0,0,5329-KRDTM
0,0,1,4.276666119016055,1,0,1,1,1,1,1,0,1,4.355425952876702,0,0,0,1,1,0,0,0,6283-GITPX
0,0,0,2.302585092994046,1,0,0,0,0,0,0,1,1,4.404277243608702,1,0,0,0,0,1,0,0,6000-APYLU
0,1,0,3.1780538303479458,1,0,1,0,0,0,0,1,1,4.110053855927281,0,0,0,0,0,0,0,0,9069-LGEUL
0,0,0,4.219507705176107,1,0,0,0,0,0,0,0,0,3.068052935133617,0,1,0,1,0,0,0,0,0397-ZXWQF
0,0,0,2.995732273553991,1,0,0,0,0,0,0,0,0,3.039749158970765,0,1,0,0,0,0,1,0,9967-ATRFS
0,1,1,4.127134385045092,1,0,0,1,0,1,1,1,1,4.599655005299981,1,0,1,0,0,0,0,0,1131-SUEKT
0,0,1,1.791759469228055,1,0,0,0,0,1,0,0,1,3.9049983904911816,0,0,0,0,0,0,0,0,4468-YDOVK
0,1,0,3.5553480614894135,1,1,0,0,1,0,1,1,0,4.623501142672815,1,0,0,0,0,1,0,0,0899-LIIBW
0,0,0,1.6094379124341003,1,0,1,1,0,0,0,0,0,4.028916756899646,0,0,0,0,0,1,0,0,1575-KRZZE
0,1,1,2.3978952727983707,1,0,0,1,0,1,0,1,1,4.197201947661808,0,0,0,0,0,1,0,0,9700-ISPUP
0,0,0,3.58351893845611,1,0,1,1,1,0,0,0,0,4.1198498526304625,0,0,0,0,0,1,0,0,0289-IVARM
0,0,0,2.1972245773362196,1,1,0,0,0,0,1,0,1,4.4779048349422155,1,0,0,0,0,1,0,0,6979-ZNSFF
1,0,0,3.7376696182833684,1,1,1,1,1,0,1,1,1,4.73795129722191,1,0,0,0,0,1,0,0,7279-BUYWN
0,1,1,4.110873864173311,1,0,1,1,0,1,1,1,1,4.382651439442724,0,0,0,0,1,0,0,0,1036-GUDCL
0,0,0,2.9444389791664403,1,1,0,0,1,0,1,0,1,4.506454213048934,1,0,1,0,1,0,0,0,2432-TFSMK
0,0,0,1.791759469228055,1,0,0,0,0,1,0,0,1,4.339249605317823,1,0,0,0,0,0,1,0,6034-YMTOB
1,0,0,2.1972245773362196,1,0,0,0,0,0,0,0,0,3.027715319407042,0,1,0,0,0,1,0,0,4160-AMJTL
0,1,1,3.970291913552122,1,0,1,1,1,0,1,1,0,4.384523514872469,0,0,0,1,0,1,0,0,1960-UOTYM
0,0,0,3.6375861597263857,1,1,1,1,1,1,0,0,0,4.226103551734458,0,0,1,0,0,1,0,0,9207-ZPANB
0,1,1,3.7612001156935624,1,0,0,0,0,0,0,0,1,2.998229153752578,0,1,1,0,0,1,0,0,4530-NDRKU
0,1,1,3.2188758248682006,1,0,0,0,0,0,0,0,0,3.0301337002713233,0,1,0,1,0,0,1,0,8173-RXAYP
0,1,1,2.0794415416798357,0,0,1,1,1,0,0,0,0,3.677565694213663,0,0,0,1,0,0,1,0,7492-TAFJD
0,1,1,4.07753744390572,1,1,0,0,0,0,0,0,1,3.2386784521643803,0,1,1,0,1,0,0,0,4121-AGSIN
1,0,0,3.7612001156935624,1,1,0,1,1,0,1,1,1,4.661077817926388,1,0,0,0,0,0,0,0,6661-HBGWL
0,0,0,2.6390573296152584,1,0,0,0,0,0,0,1,1,4.404888303817144,1,0,0,0,0,1,0,0,5228-EXCET
1,1,1,4.290459441148391,1,0,1,0,1,1,1,1,1,4.6549122778829055,1,0,0,1,1,0,0,0,6374-NTQLP
1,1,0,3.367295829986474,1,1,0,1,1,1,1,1,1,4.717158687936139,1,0,0,0,0,1,0,0,6030-REHUX
0,1,1,3.9889840465642745,1,1,0,1,1,0,1,1,1,4.665794807804526,1,0,1,0,0,1,0,0,3567-PQTSO
0,1,0,4.060443010546419,1,1,0,0,1,0,1,1,1,4.622518824322705,1,0,1,0,1,0,0,0,2293-IJWPS
0,0,0,3.5553480614894135,1,0,0,0,0,0,0,0,0,3.0610517396746335,0,1,0,0,0,0,1,0,9860-LISIZ
0,0,0,1.9459101490553132,1,0,0,1,0,0,0,1,1,4.465333240800292,1,0,0,0,0,0,1,0,8132-YPVBX
0,1,0,4.0943445622221,0,0,0,0,0,0,1,1,1,3.8133070324889884,0,0,0,0,0,1,0,0,2478-EEWWM
0,0,0,2.1972245773362196,1,0,0,0,0,0,0,0,0,3.816612820623488,0,0,0,0,0,0,1,0,8455-HIRAQ
0,1,0,3.9318256327243257,1,0,0,0,0,0,0,0,0,3.0349529867072724,0,1,0,1,0,1,0,0,0608-JDVEC
0,0,0,3.9512437185814275,1,0,0,0,0,0,0,0,0,3.065724645374026,0,1,0,1,0,0,1,0,8701-DGLVH
0,0,0,0.6931471805599453,1,0,0,0,0,0,0,0,1,3.846951008684431,0,0,0,0,0,0,1,0,4237-RLAQD
0,1,0,3.871201010907891,1,1,1,1,1,0,1,0,1,4.602667055769973,1,0,0,0,0,1,0,0,6845-RGTYS
0,1,0,4.04305126783455,1,1,1,1,1,0,1,1,0,4.707726774313183,1,0,1,0,0,0,0,0,6198-PNNSZ
1,0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,3.9308447596687337,0,0,0,0,0,0,1,0,4223-WOZCM
0,0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,4.382026634673881,1,0,0,0,0,1,0,0,7198-GLXTC
0,0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,4.348340577019075,1,0,0,0,0,1,0,0,6910-HADCM
0,0,0,3.2188758248682006,0,0,1,0,0,0,1,1,1,3.9435216724875173,0,0,1,0,0,0,1,0,6778-JFCMK
0,1,1,3.7376696182833684,1,0,0,0,0,0,0,0,0,3.0204248861443626,0,1,1,0,0,0,0,0,7216-KAOID
0,1,0,3.9512437185814275,1,1,0,0,1,0,1,1,1,4.603669059861824,1,0,1,0,0,1,0,0,0422-UXFAP
0,0,0,0.6931471805599453,1,0,1,0,0,0,0,0,1,3.902982260775997,0,0,0,0,0,0,1,0,0322-YINQP
0,0,0,3.6375861597263857,0,0,0,0,0,0,1,0,0,3.6054978451748854,0,0,0,1,1,0,0,0,8727-XDPUD
0,1,0,3.9512437185814275,1,0,1,1,1,0,1,0,1,4.548599834499697,1,0,1,0,0,1,0,0,4075-JFPGR
0,1,0,3.4965075614664802,1,1,0,1,0,0,1,1,1,4.603669059861824,1,0,0,0,1,0,0,0,3312-UUMZW
0,1,0,4.174387269895637,1,0,1,0,0,0,0,0,1,4.311470041210748,1,0,0,0,0,0,1,0,5921-NGYRH
1,1,0,3.6888794541139363,1,0,1,1,0,0,1,1,0,4.6061696863211745,1,0,1,0,0,0,1,0,6383-ZTSIW
0,1,1,2.0794415416798357,1,0,1,1,1,0,1,0,0,4.254903238344689,0,0,1,0,0,1,0,0,2969-WGHQO
1,0,0,3.6635616461296463,1,1,0,0,0,0,1,1,0,4.561740628060756,1,0,0,0,0,1,0,0,5144-TVGLP
0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,3.2268439945173775,0,0,0,0,0,0,1,0,5351-QESIO
0,1,0,1.0986122886681098,1,0,1,0,0,0,0,0,1,4.32280727501391,1,0,0,0,0,1,0,0,0388-EOPEX
0,0,1,1.6094379124341003,1,1,0,1,0,0,1,0,0,4.506454213048934,1,0,0,0,0,0,1,0,9565-DJPIB
0,1,0,4.204692619390966,1,1,1,1,1,0,0,0,1,4.206184043977636,0,0,0,1,1,0,0,0,0420-TXVSG
0,1,1,3.8066624897703196,1,0,0,1,1,1,0,0,1,4.141546163706395,0,0,0,0,0,0,1,0,2408-PSJVE
0,0,1,2.9444389791664403,1,1,0,0,1,0,0,0,1,4.401216329067023,1,0,0,0,1,0,0,0,2911-WDXMV
0,0,1,4.276666119016055,1,1,0,0,0,0,0,0,0,3.232778730037192,0,1,0,1,0,0,1,0,9365-CSLBQ
0,0,0,1.3862943611198906,1,0,0,1,0,0,0,0,1,3.929862923556477,0,0,0,0,0,0,1,0,6304-IJFSQ
0,1,1,2.6390573296152584,1,0,0,0,0,0,0,1,0,4.0421736898931915,0,0,0,0,0,1,0,0,4640-UHDOS
0,0,0,3.295836866004329,1,0,0,0,0,0,0,0,1,3.075005454448499,0,1,1,0,1,0,0,0,9534-NSXEM
0,0,0,1.9459101490553132,1,0,0,0,1,0,0,1,0,4.441474093317302,1,0,0,0,0,1,0,0,3908-BLSYF
1,0,0,4.007333185232471,1,1,0,1,0,0,0,1,1,4.511408806173617,1,0,0,0,0,1,0,0,8058-DMYRU
1,1,0,3.6109179126442243,1,1,0,0,0,0,0,1,1,4.457250055911469,1,0,0,0,1,0,0,0,5373-SFODM
0,1,1,1.0986122886681098,1,1,1,0,0,0,0,0,0,4.055257173514054,0,0,0,0,0,0,1,0,8450-JOVAH
0,0,0,1.6094379124341003,1,1,0,0,0,0,0,0,0,3.214867803470662,0,1,1,0,0,1,0,0,7356-AYNJP
0,1,1,3.9512437185814275,0,0,0,0,1,1,1,1,1,4.04567939024082,0,0,1,0,0,1,0,0,0743-HRVFF
1,1,0,4.2626798770413155,1,1,0,1,0,1,1,1,1,4.668614358544626,1,0,1,0,0,0,0,0,4323-OHFOW
0,1,1,4.290459441148391,1,1,0,0,0,0,0,0,0,3.228826155721369,0,1,0,1,1,0,0,0,0480-KYJVA
0,0,0,4.290459441148391,1,0,0,0,0,0,0,0,1,3.0349529867072724,0,1,0,1,1,0,0,0,7606-BPHHN
1,1,0,4.290459441148391,1,1,1,0,1,1,1,1,1,4.707275408925245,1,0,0,1,0,0,1,0,9866-OCCKE
0,1,1,4.290459441148391,1,0,0,0,0,0,0,0,0,3.022860940942244,0,1,0,1,0,0,0,0,1166-PQLGG
